155	3	0
156	0	197
156	1	0
156	2	0
156	3	0
157	0	197
157	1	0
157	2	0
157	3	0
158	0	197
158	1	0
158	2	0
158	3	0
159	0	197
159	1	0
159	2	0
159	3	0
160	0	0
160	1	0
160	2	0
160	3	0
161	0	203
161	1	0
161	2	0
161	3	0
162	0	203
162	1	0
162	2	0
162	3	0
163	0	203
163	1	0
163	2	0
163	3	0
164	0	203
164	1	0
164	2	0
164	3	0
165	0	203
165	1	0
165	2	0
165	3	0
166	0	203
166	1	0
166	2	0
166	3	0
167	0	203
167	1	0
167	2	0
167	3	0
168	0	0
168	1	0
168	2	0
168	3	0
169	0	0
169	1	0
169	2	0
169	3	0
170	0	0
170	1	0
170	2	0
170	3	0
171	0	0
171	1	0
171	2	0
171	3	0
172	0	197
172	1	0
172	2	0
172	3	0
173	0	197
173	1	0
173	2	0
173	3	0
174	0	197
174	1	0
174	2	0
174	3	0
175	0	197
175	1	0
175	2	0
175	3	0
176	0	197
176	1	0
176	2	0
176	3	0
177	0	197
177	1	0
177	2	0
177	3	0
178	0	197
178	1	0
178	2	0
178	3	0
179	0	197
179	1	0
179	2	0
179	3	0
180	0	0
180	1	0
180	2	0
180	3	0
181	0	203
181	1	0
181	2	0
181	3	0
182	0	203
182	1	0
182	2	0
182	3	0
183	0	203
183	1	0
183	2	0
183	3	0
184	0	203
184	1	0
184	2	0
184	3	0
185	0	203
185	1	0
185	2	0
185	3	0
186	0	203
186	1	0
186	2	0
186	3	0
187	0	203
187	1	0
187	2	0
187	3	0
188	0	203
188	1	0
188	2	0
188	3	0
189	0	0
189	1	0
189	2	0
189	3	0
190	0	0
190	1	0
190	2	0
190	3	0
191	0	197
191	1	0
191	2	0
191	3	0
192	0	197
192	1	0
192	2	0
192	3	0
193	0	197
193	1	0
193	2	0
193	3	0
194	0	197
194	1	0
194	2	0
194	3	0
195	0	197
195	1	0
195	2	0
195	3	0
196	0	197
196	1	0
196	2	0
196	3	0
197	0	197
197	1	0
197	2	0
197	3	0
198	0	197
198	1	0
198	2	0
198	3	0
199	0	197
199	1	0
199	2	0
199	3	0
200	0	0
200	1	0
200	2	0
200	3	0
201	0	203
201	1	0
201	2	0
201	3	0
202	0	203
202	1	0
202	2	0
202	3	0
203	0	203
203	1	0
203	2	0
203	3	0
204	0	203
204	1	0
204	2	0
204	3	0
205	0	203
205	1	0
205	2	0
205	3	0
206	0	203
206	1	0
206	2	0
206	3	0
207	0	203
207	1	0
207	2	0
207	3	0
208	0	203
208	1	0
208	2	0
208	3	0
209	0	203
209	1	0
209	2	0
209	3	0
210	0	0
210	1	0
210	2	0
210	3	0
211	0	0
211	1	0
211	2	0
211	3	0
212	0	197
212	1	0
212	2	0
212	3	0
213	0	197
213	1	0
213	2	0
213	3	0
214	0	197
214	1	0
214	2	0
214	3	0
215	0	197
215	1	0
215	2	0
215	3	0
216	0	197
216	1	0
216	2	0
216	3	0
217	0	197
217	1	0
217	2	0
217	3	0
218	0	197
218	1	0
218	2	0
218	3	0
219	0	197
219	1	0
219	2	0
219	3	0
220	0	0
220	1	0
220	2	0
220	3	0
221	0	203
221	1	0
221	2	0
221	3	0
222	0	203
222	1	0
222	2	0
222	3	0
223	0	203
223	1	0
223	2	0
223	3	0
224	0	203
224	1	0
224	2	0
224	3	0
225	0	203
225	1	0
225	2	0
225	3	0
226	0	203
226	1	0
226	2	0
226	3	0
227	0	203
227	1	0
227	2	0
227	3	0
228	0	203
228	1	0
228	2	0
228	3	0
229	0	0
229	1	0
229	2	0
229	3	0
230	0	0
230	1	0
230	2	0
230	3	0
231	0	0
231	1	0
231	2	0
231	3	0
232	0	0
232	1	0
232	2	0
232	3	0
233	0	197
233	1	0
233	2	0
233	3	0
234	0	197
234	1	0
234	2	0
234	3	0
235	0	197
235	1	0
235	2	0
235	3	0
236	0	197
236	1	0
236	2	0
236	3	0
237	0	197
237	1	0
237	2	0
237	3	0
238	0	197
238	1	0
238	2	0
238	3	0
239	0	197
239	1	0
239	2	0
239	3	0
240	0	0
240	1	0
240	2	0
240	3	0
241	0	203
241	1	0
241	2	0
241	3	0
242	0	203
242	1	0
242	2	0
242	3	0
243	0	203
243	1	0
243	2	0
243	3	0
244	0	203
244	1	0
244	2	0
244	3	0
245	0	203
245	1	0
245	2	0
245	3	0
246	0	203
246	1	0
246	2	0
246	3	0
247	0	203
247	1	0
247	2	0
247	3	0
248	0	0
248	1	0
248	2	0
248	3	0
249	0	0
249	1	0
249	2	0
249	3	0
250	0	0
250	1	0
250	2	0
250	3	0
251	0	0
251	1	0
251	2	0
251	3	0
252	0	0
252	1	0
252	2	0
252	3	0
253	0	297
253	1	0
253	2	0
253	3	0
254	0	297
254	1	0
254	2	0
254	3	0
255	0	297
255	1	0
255	2	0
255	3	0
256	0	297
256	1	0
256	2	0
256	3	0
257	0	297
257	1	0
257	2	0
257	3	0
258	0	297
258	1	0
258	2	0
258	3	0
259	0	297
259	1	0
259	2	0
259	3	0
260	0	0
260	1	0
260	2	0
260	3	0
261	0	203
261	1	0
261	2	0
261	3	0
262	0	203
262	1	0
262	2	0
262	3	0
263	0	203
263	1	0
263	2	0
263	3	0
264	0	203
264	1	0
264	2	0
264	3	0
265	0	203
265	1	0
265	2	0
265	3	0
266	0	203
266	1	0
266	2	0
266	3	0
267	0	0
267	1	0
267	2	0
267	3	0
268	0	0
268	1	0
268	2	0
268	3	0
269	0	0
269	1	0
269	2	0
269	3	0
270	0	0
270	1	0
270	2	0
270	3	0
271	0	0
271	1	0
271	2	0
271	3	0
272	0	297
272	1	0
272	2	0
272	3	0
273	0	297
273	1	0
273	2	0
273	3	0
274	0	297
274	1	0
274	2	0
274	3	0
275	0	297
275	1	0
275	2	0
275	3	0
276	0	297
276	1	0
276	2	0
276	3	0
277	0	297
277	1	0
277	2	0
277	3	0
278	0	297
278	1	0
278	2	0
278	3	0
279	0	297
279	1	0
279	2	0
279	3	0
280	0	0
280	1	0
280	2	0
280	3	0
281	0	203
281	1	0
281	2	0
281	3	0
282	0	203
282	1	0
282	2	0
282	3	0
283	0	203
283	1	0
283	2	0
283	3	0
284	0	203
284	1	0
284	2	0
284	3	0
285	0	203
285	1	0
285	2	0
285	3	0
286	0	0
286	1	0
286	2	0
286	3	0
287	0	0
287	1	0
287	2	0
287	3	0
288	0	0
288	1	0
288	2	0
288	3	0
289	0	0
289	1	0
289	2	0
289	3	0
290	0	0
290	1	0
290	2	0
290	3	0
291	0	297
291	1	0
291	2	0
291	3	0
292	0	297
292	1	0
292	2	0
292	3	0
293	0	297
293	1	0
293	2	0
293	3	0
294	0	297
294	1	0
294	2	0
294	3	0
295	0	297
295	1	0
295	2	0
295	3	0
296	0	297
296	1	0
296	2	0
296	3	0
297	0	297
297	1	0
297	2	0
297	3	0
298	0	297
298	1	0
298	2	0
298	3	0
299	0	297
299	1	0
299	2	0
299	3	0
300	0	0
300	1	0
300	2	0
300	3	0
301	0	0
301	1	0
301	2	0
301	3	0
302	0	203
302	1	0
302	2	0
302	3	0
303	0	203
303	1	0
303	2	0
303	3	0
304	0	203
304	1	0
304	2	0
304	3	0
305	0	0
305	1	0
305	2	0
305	3	0
306	0	0
306	1	0
306	2	0
306	3	0
307	0	0
307	1	0
307	2	0
307	3	0
308	0	0
308	1	0
308	2	0
308	3	0
309	0	0
309	1	0
309	2	0
309	3	0
310	0	0
310	1	0
310	2	0
310	3	0
311	0	336
311	1	0
311	2	0
311	3	0
312	0	336
312	1	0
312	2	0
312	3	0
313	0	336
313	1	0
313	2	0
313	3	0
314	0	336
314	1	0
314	2	0
314	3	0
315	0	336
315	1	0
315	2	0
315	3	0
316	0	336
316	1	0
316	2	0
316	3	0
317	0	297
317	1	0
317	2	0
317	3	0
318	0	297
318	1	0
318	2	0
318	3	0
319	0	297
319	1	0
319	2	0
319	3	0
320	0	0
320	1	0
320	2	0
320	3	0
321	0	0
321	1	0
321	2	0
321	3	0
322	0	0
322	1	0
322	2	0
322	3	0
323	0	203
323	1	0
323	2	0
323	3	0
324	0	0
324	1	0
324	2	0
324	3	0
325	0	0
325	1	0
325	2	0
325	3	0
326	0	0
326	1	0
326	2	0
326	3	0
327	0	0
327	1	0
327	2	0
327	3	0
328	0	0
328	1	0
328	2	0
328	3	0
329	0	0
329	1	0
329	2	0
329	3	0
330	0	336
330	1	0
330	2	0
330	3	0
331	0	336
331	1	0
331	2	0
331	3	0
332	0	336
332	1	0
332	2	0
332	3	0
333	0	336
333	1	0
333	2	0
333	3	0
334	0	336
334	1	0
334	2	0
334	3	0
335	0	336
335	1	0
335	2	0
335	3	0
336	0	336
336	1	0
336	2	0
336	3	0
337	0	357
337	1	336
337	2	0
337	3	0
338	0	357
338	1	336
338	2	0
338	3	0
339	0	357
339	1	336
339	2	0
339	3	0
340	0	0
340	1	0
340	2	0
340	3	0
341	0	0
341	1	0
341	2	0
341	3	0
342	0	0
342	1	0
342	2	0
342	3	0
343	0	0
343	1	0
343	2	0
343	3	0
344	0	0
344	1	0
344	2	0
344	3	0
345	0	0
345	1	0
345	2	0
345	3	0
346	0	0
346	1	0
346	2	0
346	3	0
347	0	0
347	1	0
347	2	0
347	3	0
348	0	0
348	1	0
348	2	0
348	3	0
349	0	0
349	1	0
349	2	0
349	3	0
350	0	0
350	1	0
350	2	0
350	3	0
351	0	336
351	1	357
351	2	0
351	3	0
352	0	336
352	1	357
352	2	0
352	3	0
353	0	336
353	1	357
353	2	0
353	3	0
354	0	336
354	1	357
354	2	0
354	3	0
355	0	336
355	1	357
355	2	0
355	3	0
356	0	336
356	1	357
356	2	0
356	3	0
357	0	357
357	1	0
357	2	0
357	3	0
358	0	357
358	1	0
358	2	0
358	3	0
359	0	357
359	1	0
359	2	0
359	3	0
360	0	0
360	1	0
360	2	0
360	3	0
361	0	0
361	1	0
361	2	0
361	3	0
362	0	0
362	1	0
362	2	0
362	3	0
363	0	0
363	1	0
363	2	0
363	3	0
364	0	0
364	1	0
364	2	0
364	3	0
365	0	0
365	1	0
365	2	0
365	3	0
366	0	0
366	1	0
366	2	0
366	3	0
367	0	0
367	1	0
367	2	0
367	3	0
368	0	0
368	1	0
368	2	0
368	3	0
369	0	0
369	1	0
369	2	0
369	3	0
370	0	0
370	1	0
370	2	0
370	3	0
371	0	0
371	1	0
371	2	0
371	3	0
372	0	336
372	1	357
372	2	0
372	3	0
373	0	336
373	1	357
373	2	0
373	3	0
374	0	336
374	1	357
374	2	0
374	3	0
375	0	336
375	1	357
375	2	0
375	3	0
376	0	336
376	1	357
376	2	0
376	3	0
377	0	357
377	1	0
377	2	0
377	3	0
378	0	357
378	1	0
378	2	0
378	3	0
379	0	357
379	1	0
379	2	0
379	3	0
380	0	0
380	1	0
380	2	0
380	3	0
381	0	0
381	1	0
381	2	0
381	3	0
382	0	0
382	1	0
382	2	0
382	3	0
383	0	0
383	1	0
383	2	0
383	3	0
384	0	0
384	1	0
384	2	0
384	3	0
385	0	0
385	1	0
385	2	0
385	3	0
386	0	0
386	1	0
386	2	0
386	3	0
387	0	0
387	1	0
387	2	0
387	3	0
388	0	0
388	1	0
388	2	0
388	3	0
389	0	0
389	1	0
389	2	0
389	3	0
390	0	0
390	1	0
390	2	0
390	3	0
391	0	0
391	1	0
391	2	0
391	3	0
392	0	0
392	1	0
392	2	0
392	3	0
393	0	336
393	1	357
393	2	0
393	3	0
394	0	336
394	1	357
394	2	0
394	3	0
395	0	336
395	1	357
395	2	0
395	3	0
396	0	336
396	1	357
396	2	0
396	3	0
397	0	357
397	1	0
397	2	0
397	3	0
398	0	357
398	1	0
398	2	0
398	3	0
399	0	357
399	1	0
399	2	0
399	3	0
